GeneSymbol	C1_rpkm	C2_rpkm	C3_rpkm	C4_rpkm	C5_rpkm	C6_rpkm	C7_rpkm	C8_rpkm	A9_rpkm	A10_rpkm	A11_rpkm	A12_rpkm	A13_rpkm	A14_rpkm	A15_rpkm	A16_rpkm	A17_rpkm
CCPG1	24.35665739	40.77484692	26.77354534	20.37400359	21.16423135	23.43582352	20.22197219	21.16947339	23.61945008	24.59483906	18.90020172	23.25503972	17.98987164	21.16650208	24.88501172	21.31443313	23.16562144
TBRG4	7.180850757	6.99946587	7.136899629	8.252515539	5.74988994	10.39693442	8.363215007	7.768059178	8.452233531	6.938570031	9.245601733	7.339887812	6.182046696	6.790610968	7.911444736	8.805431195	8.600515082
PNMA1	34.8824396	12.85231365	34.3016361	39.88657961	18.11444074	52.6426841	48.84104939	40.93283685	40.18133425	39.11756508	40.47471375	33.53004079	25.78423406	36.07218669	35.06648282	46.86287308	33.34066695
NOG	0.572358037	0.490207231	0.725467639	0.978927193	0.995128121	0.854587843	0.880657035	1.051541507	0.885426762	0.529388668	1.240847904	1.150213984	1.165659712	0.78094507	0.692138982	0.581835553	1.121054689
MSC	0.908875639	0.169000015	0.867036056	0.881599452	0.751492352	1.087831486	0.823826406	0.96672329	0.838674393	0.702993395	0.73180835	0.548300544	0.723354722	0.897441735	1.334199379	0.824041622	0.812011106
CRLF1	14.17681943	15.37637538	10.13062013	7.593276748	18.06062082	13.09093647	8.77597876	13.64127748	9.324660825	7.812481496	10.07843001	11.56223447	24.87532057	10.29035978	15.16708924	17.64991352	19.18940375
GCNT3	0.0	0.049228879	0.0	0.016050351	0.08565889	0.052813333	0.0	0.0	0.043112074	0.047256587	0.018809312	0.017112565	0.18729751	0.047055671	0.0	0.037900942	0.081877455
UBE2L6	14.60702309	9.410228101	14.75082986	11.90409715	14.88935065	77.26350602	12.60376925	12.31605471	11.50441508	13.62209474	13.08743356	13.50314702	17.22095702	14.17582648	15.66275431	16.65352634	15.60935195
GCM2	1.082277015	0.78433157	1.567010099	0.751176785	0.881399193	0.77132031	0.840486714	0.560822137	1.030314778	0.823493483	0.899029425	1.260975331	1.2122861	0.843420676	0.643019441	0.855455516	1.386031251
GPR50	0.0	0.0	0.0	0.018805262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020049796	0.0	0.0	0.0	0.0	0.0
DHRS3	9.32642359	4.648982865	9.838577566	9.909100511	17.29085882	16.43791835	7.047827426	9.640096808	6.565028905	9.762215974	9.924952505	9.756863884	18.84839618	6.739692965	10.79891255	9.022609009	9.922972963
RPS6KA5	18.63830556	8.907743135	14.90361197	20.18184865	14.33944009	13.87671244	12.42697463	17.61543149	18.26446457	15.84726323	17.0784396	18.54156428	13.01339606	20.11362025	15.56774179	16.36475844	17.0627945
NUMBL	9.792002289	12.76935431	13.11263902	8.687618879	6.707218659	8.527001289	9.765780341	10.77025901	8.301466759	8.677372923	6.920072072	9.998589332	10.48802244	11.91504066	10.5161914	10.26573483	10.61899288
CACNA2D2	4.557665849	15.48704955	8.156045797	8.800639445	4.980905833	5.851293836	6.974177932	7.114216689	5.832163764	6.622931635	6.809244744	6.477576487	6.413664281	6.827217814	6.159459696	7.53702007	7.71932755
SCYE1	15.43685383	21.00914211	14.25398336	13.55869501	16.41411459	19.15974648	15.04516015	13.57257634	19.00779614	18.80912849	13.39690694	18.12420264	14.6906883	19.07302436	17.80944074	15.10384693	14.59922109
BZRAP1	16.89140257	46.74611932	35.63234372	19.46979203	18.76695824	16.91560674	20.19411045	23.7861912	15.07318785	17.51977314	17.17508688	17.23255218	21.11338836	17.30416067	26.8941996	21.37859303	23.52970206
MFHAS1	3.896609158	5.515414377	6.451540224	5.581673716	7.127292372	5.640876052	5.134309748	5.611618675	4.134575104	4.7755906	5.361029652	6.173467634	9.946460086	6.40364555	5.12058359	6.284488294	7.032813746
PDLIM7	2.582998775	6.672461019	5.285874493	3.992604612	7.740112662	4.789742444	2.548335379	4.191016156	2.878729865	3.814824473	4.405223575	4.798618197	6.229891269	4.439522353	3.48596994	4.532715305	4.433613944
MAPKAPK2	6.939741524	6.525124007	8.260749814	8.815104081	17.96748325	7.011783019	5.660625602	6.947694024	6.520596157	5.023365968	9.589840292	9.566920213	22.27550051	7.410383204	6.81487436	8.206942666	10.08251619
STK17B	11.58865007	4.094196946	12.23935215	9.92240443	16.42467624	15.27545622	6.503565311	7.234132438	6.902055348	9.30139801	8.603682495	9.321916041	13.33771307	9.000955007	10.93986709	11.47011004	9.154950041
STK17A	6.820854611	2.859292904	6.421449227	5.804815717	9.112664104	8.327533346	7.447265896	6.542354555	7.060300999	8.389846482	8.255508755	7.336604223	8.369187774	6.884329632	7.110281436	7.670676578	6.471504106
CYTH3	11.66933867	10.66686326	16.96142365	12.13413	12.52418498	11.80550024	12.51849449	11.40175133	10.29608411	11.31079583	11.76068318	10.97945142	16.82336357	12.26328516	13.47571011	12.5482918	13.2806625
CYTH2	18.18019363	44.93323555	22.10408293	26.90053994	19.02396613	25.13821948	28.69871378	30.77638245	22.0384006	23.17737308	25.15386648	21.95960337	23.37962346	22.64709066	24.75810582	24.72991693	24.73738503
CYTH1	56.80498631	167.3851571	51.48621481	54.63710297	70.60154076	27.37432477	38.52775196	34.66794856	53.72326265	45.99692306	50.63972562	59.46024929	60.73650033	63.4787187	52.33422792	38.17272621	49.44961964
ITGB1BP1	16.71439376	15.55058152	17.23616034	21.52704752	19.03111043	21.47521446	25.59853259	19.09013638	20.92747775	20.46838165	20.96578547	16.56803892	24.26872017	18.47558125	22.66254737	22.25690054	16.58829499
PIWIL1	0.014213916	0.100433737	0.059453571	0.065489881	0.0	0.011971836	0.03376452	0.012766814	0.043977304	0.080341656	0.051164804	0.034912004	0.01592137	0.021333354	0.146379919	0.034365856	0.074240603
BCL7C	6.813536487	8.023931495	6.007241243	6.55944763	10.60818876	4.979235689	4.656234751	4.657392388	4.366002565	4.870675084	6.041378607	6.337266054	11.476083	5.056748495	5.868847713	4.284928149	5.62600202
BCL7B	12.76777401	8.123325689	13.81355282	15.68049455	13.60990554	13.46403643	14.58228448	13.63069544	11.94776077	13.30270666	17.2443325	12.2316567	15.21119771	13.6120982	13.10962458	13.73091051	14.95615098
COPB2	54.36620429	22.68525724	45.31128433	55.48403362	49.58694806	59.14557288	54.0663624	47.90435071	58.45093451	55.38538818	59.95059671	54.94491466	41.70497705	52.29192598	43.73290059	52.23721007	43.14151711
WDR46	3.265668913	5.599881158	4.18268836	3.162858583	2.092065364	3.657580308	3.920253165	4.120291216	2.65397416	3.470378325	3.17163634	3.360726354	2.396863978	3.295568227	3.840800565	3.698424445	3.515472912
ZBTB22	1.310884536	1.116143884	1.801968006	1.701361284	1.261107066	2.296336675	2.105203913	1.907096783	1.764506379	1.356677051	1.74458835	1.622484242	1.819933228	1.713460663	1.748233114	1.655382175	1.398304773
MED14	16.45085375	20.80746279	17.35563994	13.67525056	13.75936094	9.534354325	12.54393358	15.18844951	17.33671945	16.62230585	14.21134853	21.04496687	13.95444313	16.84752899	14.8633678	11.60283042	15.21142306
GPR37L1	25.902518	22.20614835	32.17954946	25.24004174	44.29947563	23.7050037	30.77702283	26.28596239	24.23647217	21.88221156	26.2641173	28.38542326	37.48958834	27.8504893	38.15423743	20.2179717	39.46866256
NPIP	3.468058945	15.68682764	8.242102316	5.084196041	4.595228612	2.721852894	4.598766699	5.324619734	5.757588217	7.395523422	5.887209134	6.130518088	4.41438786	3.903849993	5.397697428	5.86653257	10.54934303
TAAR2	0.046612492	0.0	0.0	0.0	0.0	0.0	0.027681471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR56	25.4444699	22.95695221	27.8764799	19.74006897	63.12900731	23.8867326	17.23083232	24.35051933	15.78411641	17.70510988	24.7718771	32.17381456	47.21727875	36.55466794	27.52523196	24.42186981	37.979974
GPR55	1.182992891	0.938859539	0.878482939	0.157987781	0.474279043	0.931407558	0.152725358	0.334935443	0.33153388	0.159898365	0.578577965	0.20002657	0.561727396	0.144744129	0.474514267	0.668414997	0.352599228
GPR52	2.039803167	1.023873731	3.123749312	1.848843417	2.14700051	2.703813042	1.25108214	1.261468815	1.482929423	1.73889472	2.07637167	1.64266671	1.910272366	1.606030514	1.89403881	1.798878619	3.405812885
S1PR2	0.370819018	0.35582425	0.517017144	0.442952069	0.769233086	0.705626804	0.260996728	0.394745343	0.42492579	0.465775372	0.407858721	0.483511124	0.769192304	0.371036067	0.589324846	0.448275932	0.412471387
SFRS11	59.07092718	91.19744034	49.95820584	48.17157416	54.43348969	41.93572528	41.13993107	54.35335979	56.62718408	52.66330857	44.98389829	57.24924494	38.0966765	50.28303052	43.87318425	40.96739298	42.6051888
ATP6V1F	64.11072656	13.08661765	47.17639413	57.2722281	23.54937678	67.49750359	65.65484109	59.05527442	44.29952825	47.2697517	48.71911145	42.10805347	25.69275949	48.75267159	52.75765657	54.29460806	36.55514362
SNORD30	5.625461848	0.0	6.862923861	4.859816981	3.842413071	6.514901902	6.681516229	5.052740396	10.87810022	5.564463105	7.593587823	8.060017991	1.575305839	8.970827587	9.052029636	4.675351941	3.672788694
SNORD28	9.188254351	0.0	7.320452119	7.559715304	5.3793783	7.186134219	2.33853068	4.126404657	4.061157415	6.677355726	4.72489909	8.597352524	1.47028545	6.895224342	5.632373996	7.537234038	8.569840286
SOCS6	6.21389324	4.541376725	4.719287363	5.263092933	8.247122479	6.98538995	5.135286967	6.277031667	6.321678495	6.386853821	7.910528539	7.279660451	6.120949733	5.838412674	7.319870242	6.38711268	6.959513643
CD83	7.638361386	3.598113174	8.464549382	10.66465279	2.900007447	10.69464678	8.765955391	9.302052301	7.775291303	11.01229901	8.159306545	7.472003781	6.35582888	8.010085282	7.985439553	10.85279196	6.450695983
ZNF235	4.565065749	5.960690807	5.267483997	6.471785795	5.326444688	3.508416366	4.458453326	4.089425806	5.007761758	4.051859973	5.186927968	5.135411217	5.61529683	4.707071967	5.123174133	4.63300558	5.897694514
ACCN3	2.163086377	16.40966828	5.120014736	5.079726941	3.607784373	1.504114017	2.569157365	2.77874903	3.735351736	3.355169374	4.232671802	3.686109403	6.874354557	4.832042753	4.144414182	2.934175906	5.156355103
KCNB2	4.782113715	4.207543642	5.402971884	4.347574965	0.901068392	4.918997299	6.838668028	6.381165373	4.407523577	5.064251737	4.080864478	3.262709684	2.031801501	3.423687607	5.094609644	5.905595302	4.557662129
MMP20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLF4	1.07837917	2.253134474	4.462113041	1.095223772	8.957710331	3.07642332	0.857323527	1.843446805	0.681643029	1.55333069	1.721749889	1.87972151	2.357392307	1.43577993	1.686726842	1.482355402	2.225735905
C5orf13	8.618252694	2.917908701	7.835473896	6.866201388	2.330115532	8.219105097	12.92845363	9.772809028	8.351185457	7.469350438	6.131791006	7.078057018	2.694942326	7.56559587	6.664239704	8.524670518	6.095636899
PTER	22.91786164	2.139567813	16.73663214	13.26388224	3.935611596	21.6747006	20.78505551	22.19315977	21.4808781	23.9713491	16.16281721	12.91982847	5.596426624	13.63411088	15.22433809	18.66084315	11.64147168
COPS2	33.77630858	14.64940213	26.81996187	30.33375304	27.14072664	36.55515009	30.94394676	33.40833896	38.36009567	34.81475801	34.39884693	34.75812501	18.13249525	34.3627812	28.1854364	30.59044777	25.49437842
TRIP13	0.645203605	0.098041446	1.0446734	0.799124239	0.341186784	1.051800422	0.58092464	0.766456921	0.558087171	0.964663794	0.561893391	0.869050566	0.349697914	0.687231662	0.62515779	0.704492778	0.462010417
TRIP12	74.55312306	49.13688989	63.99652849	73.38522528	72.91572202	75.20772076	68.19555244	70.29087613	76.2843094	72.38130666	74.56452557	69.4855114	67.33379451	67.38370654	65.64187413	73.72209102	64.10685721
TRIP11	20.38955438	46.33858351	20.862987	20.89865158	31.78841049	17.49874042	16.89358031	13.22164045	19.47493104	18.9709761	20.94081853	20.85002594	25.30806807	18.95371807	19.46544741	17.3441827	20.64210122
TRIP10	2.013872522	9.927745878	1.893670713	4.585460044	10.932853	2.406247826	0.945647516	1.367148478	1.805924873	1.323611585	2.711142751	3.297628674	9.576346324	3.70792868	2.612542648	2.859159089	5.748560801
HMGN3	51.99244964	81.83091461	59.53733093	62.86301721	58.66932352	36.20233626	34.85310148	37.37822289	50.07748416	47.6784125	45.87341931	52.26956112	45.39663409	53.56637958	41.73131801	37.0207711	49.30404908
TRIP4	10.19818513	36.00580756	12.72384197	12.61353755	19.8245159	10.48703339	9.365350239	8.87947839	9.591592893	10.2094765	11.13454928	13.04471157	21.63256616	11.64350934	11.37021557	8.833882827	13.13047968
ZNHIT3	24.01989914	6.178301484	19.14734243	30.96560501	15.10666581	34.02910764	29.88991002	33.35495031	29.75848106	31.74709358	25.4111442	25.77184436	13.68798473	25.82235269	25.73412257	25.89719499	20.75298314
GTF3C5	13.60530944	26.11384883	12.37251538	18.50945145	17.00473854	15.05092849	13.7234319	14.60948608	16.18850393	12.878151	16.0451888	15.34597376	20.19822834	13.97392309	15.78877116	15.51436918	15.64420102
GTF3C4	7.615841945	2.519652486	7.067124701	7.667292106	6.402364859	9.375084049	9.181682554	9.1168301	7.11884644	8.5662498	7.655803506	7.277998134	6.847383726	7.349511438	7.19165994	8.075058051	7.549885168
GTF3C3	16.35216598	15.05749532	16.33293441	20.41747433	16.63386965	16.86973643	17.50167246	16.57930442	20.48491095	17.79625588	18.27373346	19.01547037	21.69002184	17.99791103	15.82519495	17.40014615	16.23733815
B4GALT6	14.67775924	5.585106179	11.2294446	11.23021813	3.767391424	17.52658437	20.89958032	21.38219199	17.58226046	18.5163057	15.2666784	11.70766568	4.621944658	14.30831107	12.12060109	18.87031393	12.71289975
CD163	7.033504749	0.663744333	2.095549271	3.426731162	26.78781536	56.51089657	0.829810207	3.564761384	1.695378215	10.06169617	4.438046318	9.219414663	14.21796194	3.207463613	1.723167855	6.53669196	6.424313716
TGM5	0.0	0.0	0.0	0.0	0.025260041	0.0	0.0	0.116258583	0.0	0.0	0.016640094	0.090834162	0.144984948	0.069381484	0.015868822	0.0	0.024144929
B4GALT5	13.76613707	5.739064605	12.86344519	13.56974494	10.15674875	14.39249921	15.48466475	13.99203973	12.72601951	12.91350968	12.70684994	12.02097035	11.74564297	11.60439438	10.63442731	13.3686814	11.96550579
CNOT8	21.01225969	6.404052595	14.9927738	20.55749687	32.61537457	26.84628412	19.2727909	18.53032731	22.43432997	21.13955923	20.99557574	19.10301398	15.03165141	18.56150021	18.44501006	18.94808008	18.66826399
TCEAL1	17.65098527	11.23110724	17.69347558	19.13552936	10.50659824	32.03314337	24.86972569	26.21602512	22.24911436	21.08409848	17.23388486	18.76472939	9.045701499	19.27738502	21.4514244	24.75479313	19.633638
GLP2R	8.026098921	0.418534333	2.97310781	2.592682144	1.132841399	3.143060648	0.351764543	2.553731608	2.01591749	1.908389874	1.226000441	1.115405619	1.559192603	1.533556213	2.821270368	1.915457064	1.740265401
VAMP3	32.0215174	12.2642669	27.39584887	29.47673802	43.74392729	24.17785804	24.23635436	22.56544267	38.7847877	30.86616741	29.23691514	42.52278931	31.35656244	38.25794118	35.67339949	23.33640857	30.01574938
SNAP29	9.384756629	5.818925573	8.515862303	8.734909805	7.453129572	8.193429972	8.741980323	9.061118626	9.891020369	9.329058047	7.905024619	9.860809742	10.18540374	10.44171739	7.877274541	7.891758227	8.311460647
EFTUD2	29.68230892	24.44037008	28.01447512	31.47595505	18.39795807	32.77866431	32.55086453	32.91786975	33.28277411	30.14420688	32.86681741	31.5993702	21.26605724	28.99028551	26.70064088	35.19122286	27.00603376
TAOK2	12.78074257	23.27837942	17.12889265	16.84056849	17.10825975	13.34762966	16.66601604	16.81940052	12.48253569	13.91647481	15.78490423	14.59716598	17.42088761	14.16556154	17.19528117	16.71644499	15.77160695
NDST3	18.58996676	19.69752601	23.45387572	19.28461355	5.320622954	21.49400116	21.83858445	20.30294108	15.59898449	20.98829045	14.94450031	11.69876398	10.35801825	13.01820268	17.73787684	18.7323567	12.57395256
RPL23	25.95322921	8.519363432	25.4251226	29.68333862	31.49204279	27.8261703	18.99610724	16.07962339	28.9149457	28.79275186	21.99046118	27.78563601	18.37234443	26.48128404	20.24164207	20.54345296	14.95296379
CER1	0.163395157	0.865897172	0.170861175	0.125472453	0.223210718	0.240837566	0.121293085	0.256830165	0.210640945	0.138534351	0.0	0.133776232	0.091511543	0.153272622	0.210337618	0.271597208	0.10667851
SLC9A3R2	5.1754249	19.60940973	12.51012978	10.38920875	24.70671605	10.21062807	11.57572687	9.297042328	6.903967606	9.729861201	9.922288088	16.48849395	18.77764561	12.45361947	15.47293599	10.31977683	13.18531141
TXNL1	20.25475226	8.32648151	17.54148262	21.25471286	12.78369368	20.55408137	20.28430842	19.44408495	22.78717656	20.33485672	20.91284352	18.4985415	10.15596414	18.38351954	16.6419162	20.31247116	15.38280901
SLIT2	23.52395664	24.71261905	33.16738168	22.48063175	15.62613555	26.80666764	22.41407705	27.39019935	29.13715925	29.35164592	28.29273991	23.77054728	14.61307627	21.96732419	19.92036853	22.42448359	18.04851471
UBE4A	35.56226411	29.07791135	32.62683184	37.40458484	30.64230554	33.34233034	34.99702571	34.38270516	41.25646479	37.02089867	36.81467842	34.89173912	32.53365749	36.88455715	32.19121897	36.28416455	31.77051947
LHX2	10.44975649	13.5414725	17.0448027	14.28290473	29.92830345	10.38160784	11.20146612	12.1037982	9.383104479	9.258901724	14.0512496	12.0404777	29.3529836	9.325508331	12.04958699	8.840317102	17.41187837
SLC22A6	1.591447255	2.006144075	2.281390901	1.136022792	3.276374534	2.32212723	1.024970756	1.348893013	1.664408777	2.001787729	1.512839104	1.92691687	1.707298678	1.244746783	1.673553749	1.219354083	2.253680676
ITGBL1	2.300865588	0.37054418	1.809640331	1.932967557	4.755043743	2.418272525	1.681724021	2.455211948	3.001654502	2.512122776	2.105959068	1.626172228	1.475865838	1.78569034	1.721440714	2.115820477	2.182690045
PPIG	34.58898839	53.82937411	37.64251306	38.12600701	34.41329586	25.13907865	32.21805867	33.60967864	38.41526313	35.49424624	34.8556039	34.86651732	28.4657656	38.55016011	32.78650301	33.64854299	31.35741976
LONP1	20.19544091	40.31603511	26.13205667	25.48373171	25.23411216	24.7030431	25.07116668	26.57277065	20.88730874	18.71448306	24.64807795	24.28400708	27.77653337	20.34758999	26.5890039	26.75181039	25.99501525
CPNE6	13.96732822	15.20074106	18.53392354	11.90914055	11.05351705	17.36225413	21.16576203	20.15904987	14.11347016	19.2741677	12.04918616	19.95288211	12.40823093	18.2886332	28.27209256	18.68976305	21.0053326
RAB33A	10.83967603	5.650213494	7.185010541	15.41963591	6.736360461	12.31032087	12.66352354	9.815905868	15.02774856	8.98952072	14.55209219	10.69334517	3.931155818	11.26830435	11.7044595	10.39180211	10.15154817
RAB28	18.9159835	8.070466812	18.03547628	16.15362895	21.45075941	18.85737799	16.43772017	15.46884989	16.56249017	18.66296994	17.27027135	18.97795981	17.98965694	16.47931189	15.64951128	18.8562923	17.85815689
KL	0.593940165	0.306009831	0.207026361	0.32068928	0.709948116	0.664398504	0.451921936	0.216722934	0.258416408	0.230803522	0.450976652	0.311520303	0.426199826	0.348215515	0.493788444	0.448751729	0.327185644
RAB9P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB9A	10.71786582	5.609710171	8.578654827	13.56481173	14.64145303	14.50210476	9.429559195	8.334220235	12.79346464	12.67710345	14.64623458	11.65940103	11.89419429	11.6922907	13.11570961	11.51699598	11.66258507
SLC9A3R1	17.29114657	21.17969084	20.17366407	17.19673537	28.49306652	19.80074728	19.58058822	18.4661471	14.2548811	12.01386347	20.6416173	22.65658679	32.65859777	25.37930742	21.17316163	19.43553449	24.0645241
NRXN3	32.21727489	72.34088812	30.94209756	24.41987304	11.91535653	23.84618374	33.68648954	34.20480438	27.30376688	29.60147641	22.95798595	23.82199692	12.50290184	27.27081436	25.12089295	25.99433248	23.96785534
ADIPOQ	0.0	0.0	0.014991096	0.01651314	0.0	0.0	0.0	0.009657378	0.011088787	0.012154791	0.0	0.026408971	0.0	0.008068742	0.009227349	0.01299792	0.0
